pre_path,post_path,mapping_status,mapping_source,site_section,page_group,content_group,page_type,page_name,xlsx_notes,pre_in_crawl,pre_word_count,pre_indexable,pre_title,pre_h1,pre_has_text,pre_has_source,pre_has_embedding,post_in_crawl,post_word_count,post_indexable,post_title,post_h1,post_has_text,post_has_source,post_has_embedding
NA,/vacation-packages/tours/iceland-2026-06-08,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-2027-06-10,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-fire-and-ice,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-fire-and-ice-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-highlights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-northern-lights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-s-magical-northern-lights-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-s-magical-northern-lights-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-s-midnight-sun-glaciers-geysers-and-the-golden-circle-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-s-midnight-sun-glaciers-geysers-and-the-golden-circle-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iceland-s-midnight-sun-glaciers-geysers-and-the-golden-circle-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iconic-china-with-yangtze-cruise-2026-04-21,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iconic-china-with-yangtze-cruise-2026-09-15,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iconic-iceland-chasing-the-northern-lights-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iconic-north-2026-09-15,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iconic-north-2026-09-15-597_1624_ZAAWM26,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iconic-rockies-and-western-canada,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/icons-of-southern-africa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/iguassu-falls,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/imperial-cities-featuring-prague-vienna-budapest-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/imperial-cities-featuring-prague-vienna-budapest-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/imperial-cities-fez-meknes-rabat-marrakech,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/imperial-europe,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/imperial-highlights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/imperial-rajasthan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/impressions-from-the-seine-paris-to-normandy-2026-07-27,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/impressions-from-the-seine-paris-to-normandy-2027-04-04,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/impressions-of-south-america,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/in-freedom-s-footsteps-new-york-to-washington-dc,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/in-the-footsteps-of-the-incas,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/india-in-style,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/india-land-of-the-maharajahs,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/india-s-golden-triangle-udaipur-mumbai-2026-10-11,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/india-s-golden-triangle-udaipur-mumbai-2027-01-10,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/india-womens-expedition,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/indonesia-island-hopping,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/indonesia-islands-of-the-gods,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/indulgence-in-eastern-canada,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/inspiring-australia,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/inspiring-cambodia-vietnam-laos,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/ireland-by-design,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/ireland-forever,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/ireland-in-a-week,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/ireland-in-a-week-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/ireland-s-icons,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/ireland-the-classic-tour,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/ireland-walking-hiking-northern-coast,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/irelands-hidden-gems,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/irish-elegance,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/irish-experience,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/irish-highlights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/irish-splendor-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/irish-wonder,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/island-delights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/islands-of-bermuda-walk,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/islands-of-new-england-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/islands-of-new-england-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/israel-and-jordan-2026-10-07,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/israel-and-jordan-2027-03-03,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italia-bella-rome-to-venice,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-concerto,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-elegance,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-escapade,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-escape,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-escape-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-escape-and-sicily,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-escape-and-sicily-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-espresso,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-espresso-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-glory,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-intermezzo,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-scene,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-treasures,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-vistas-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italian-vistas-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-amalfi-coast-to-puglia-2025-2026-04-09,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-amalfi-coast-to-puglia-2025-2026-04-16,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-amalfi-coast-to-puglia-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-bellissimo,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-by-rail-with-privately-guided-sightseeing,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-by-rail-with-small-group-sightseeing,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-s-amalfi-coast-privately-guided,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-s-treasures-art-food-wine-of-italy-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-s-treasures-art-food-wine-of-italy-2026-2026-05-31,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/italy-s-treasures-art-food-wine-of-italy-2026-2026-09-08,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/japan-discovery,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/japan-in-a-week,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/japan-south-korea-from-tokyo-to-seoul-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/japan-south-korea-from-tokyo-to-seoul-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/japan-unrivalled,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/japan-unrivalled-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/japan-winter-adventure,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/japan-winter-wonder,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jays-jaunt-toronto,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jewels-of-alaska,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jewels-of-italy,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jewels-of-the-bay,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jewels-of-the-bay-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jordan-egypt-petra-to-the-pyramids-2026-04-19,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jordan-egypt-petra-to-the-pyramids-2027-04-09,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jordan-egypt-petra-to-the-pyramids-small-groups-2026-04-09,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jordan-egypt-petra-to-the-pyramids-small-groups-2027-01-04,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jordan-experience-2026-05-14,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/jordan-experience-2026-05-21,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-through-egypt-and-jordan-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-through-japan-a-family-adventure-2026-06-01,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-through-japan-a-family-adventure-2027-06-11,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-through-northern-vietnam-a-cultural-exploration-from-hanoi-to-ha-long-bay-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-through-spain-madrid-to-barcelona-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-through-the-clouds,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-through-the-heart-of-japan-tokyo-to-osaka-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-through-the-netherlands-belgium-france-canals-champagne-culture-featuring-christmas-markets-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-to-croatia-montenegro,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-to-nepal-bhutan-br-hosted-by-scott-and-diane-avera,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-to-rajasthan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journey-to-south-africa-victoria-falls,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/journeys-morocco-highlights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kakadu-and-arnhem-land-explorer,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kakadu-and-arnhemland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kakadu-and-east-alligator-river,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kakadu-and-nitmiluk-katherine-gorge,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kakadu-and-tiwi-island-explorer,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kathmandu,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-adventure,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-and-ancient-egypt,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-and-tanzania-adventure,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-and-tanzania-safari,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-and-tanzania-safari-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-safari,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-safari-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-tanzania-a-classic-safari-2026-05-16,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-tanzania-a-classic-safari-2027-01-16,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-tanzania-safari-adventure,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kenya-tanzania-the-great-migration,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kia-ora-new-zealand-11-day-adventure,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kia-ora-new-zealand-2026-09-19,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kia-ora-new-zealand-2026-09-19-564_891_LABCC26,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kingdoms-dragons-singapore-to-bali-2026-05-30,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kingdoms-dragons-singapore-to-bali-2027-05-08,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kingdoms-of-southeast-asia-vietnam-cambodia-laos-and-thailand-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kingdoms-of-southeast-asia-vietnam-cambodia-laos-and-thailand-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kings-canyon-uluru-and-kata-tjuta,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kiwi-explorer,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kiwi-wonders-auckland-and-rotorua,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/koh-samui,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/komodo-flores-sail,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/korea-discovery,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/krabi-beach-stay,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kruger-safari-with-eswatini,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kruger-safari-with-eswatini-35-to-45,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kuala-lumpur,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/kuranda-scenic-rail-and-skyrail-ex-cairns,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/la-belle-vie-the-rhone-geneva-the-riviera-2026-04-11,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/la-belle-vie-the-rhone-geneva-the-riviera-2027-04-02,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/la-dolce-vita,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/la-to-the-bay,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/lake-como,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/land-of-the-incas,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/landscapes-of-the-canadian-maritimes,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/late-summer-aurora-borealis-viewing,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/learn-to-be-a-safari-guide-in-kruger-national-park,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/legendary-japan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/legendary-scottish-isles-edinburgh-glasgow-eastbound-2026-09-09,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/legendary-scottish-isles-edinburgh-glasgow-eastbound-2027-05-09,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/legendary-scottish-isles-edinburgh-glasgow-westbound,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/legends-of-the-american-west,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/lhasa,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/lima-to-machu-picchu-road-trip,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/lisbon-porto-and-algarve-long-stay-escape,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-and-paris-explorer,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-explorer-2026-04-14,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-explorer-2026-04-19,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-paris-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-paris-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-paris-holiday-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-athens,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-athens-with-greek-island-hopping,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-barcelona-quest,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-berlin-by-train,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-budapest-by-train,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-rome,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-rome-highlights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-rome-quest,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-rome-trail,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-santorini,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/london-to-vienna-trail,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/long-stay-in-calella-spain-with-air,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/luang-prabang,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/maasai-mara,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-by-luxury-train,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-galapagos-wonders,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-galapagos-wonders-featuring-a-4-night-cruise-2025-2026-04-13,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-galapagos-wonders-featuring-a-4-night-cruise-2025-2026-04-20,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-galapagos-wonders-featuring-a-4-night-cruise-2026-2026-08-10,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-galapagos-wonders-featuring-a-4-night-cruise-2026-2027-01-18,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-reserva-amazonica,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-the-amazon-cruise-in-style,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/machu-picchu-the-galapagos-cruise,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mackinac-island-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mackinac-island-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mackinac-island-featuring-the-tulip-time-festival-2026-2026-04-28,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mackinac-island-featuring-the-tulip-time-festival-2026-2026-04-30,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mackinac-island-featuring-the-tulip-time-festival-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/madrid-northern-spain-and-barcelona,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magic-of-morocco-2026-04-09,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magic-of-morocco-2027-01-17,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magical-bali,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magical-christmas-markets-of-austria-and-germany-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magical-christmas-markets-of-austria-and-germany-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magical-rhine-and-moselle-rivers-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magical-rhine-moselle-rivers-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magical-rhine-moselle-rivers-2027-2027-09-28,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magical-rhine-moselle-rivers-2027-2027-10-05,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/magical-switzerland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/majestic-alaska,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/majestic-cities-of-central-eastern-europe-featuring-berlin-prague-vienna-budapest-krakow-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/majestic-cities-of-central-eastern-europe-featuring-berlin-prague-vienna-budapest-krakow-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/majestic-cities-of-central-eastern-europe-featuring-berlin-prague-vienna-budapest-krakow-2027,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/majestic-japan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/majestic-scotland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/majestic-switzerland,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/majesty-of-the-rockies,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/malaysia-and-singapore-highlights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/maritimes-tour,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/marrakech-essaouira-agafay-ourika-valley,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mediterranean-coastal-journey-spain-france-italy-2025,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mediterranean-coastal-journey-spain-france-italy-2026,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mediterranean-highlights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mediterranean-journey,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mexican-fiesta,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mexico-belize-and-guatemala-experience,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mexico-belize-and-guatemala-highlights,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mexico-city-san-miguel-de-allende-2026-10-03,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mexico-city-san-miguel-de-allende-2027-01-15,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mexico-grande,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/mexico-in-a-week,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/michigan-s-lakes-mackinac-island,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/milan,NEW,,,,,,,,,,,,,,,,,,,,,,,
NA,/vacation-packages/tours/milan-to-zurich-via-glacier-and-bernina-express-trains,NEW,,,,,,,,,,,,,,,,,,,,,,,
